Sample	num_nodes	num_edges	edge_density	num_pos_edges	portion_pos_edges	num_neg_edges	portion_neg_edges	average_pos_association_strength	average_neg_association_strength	transitivity_global_clusering_coef	transitivity_ave_clustering_coef_mean_local	ave_path_length	diameter	mean_degree	degreecentralization	assortativity_nominal_EukProk	assortativity_degree	ave_node_betweenness	ave_edge_betweenness	betweennesscentralization	ave_closeness	closenesscentralization	closenesscentralization_disconnected_graphs	closenesscentralization_disconnected_graphs_normalized
Hotmix_HM159_1250m	481	1000	0.00866250866250866	996	0.996	4	0.004	0.211978547750878	-0.146378142291255	0.0449162011173184	0.0562327231001929	4.9033873535079	14	4.15800415800416	0.0163374913374913	0.685567550571219	0.148569292013989	871.802494802495	526.766	0.0478277714170621	9.26098418506257e-05	0.00777607941225913	103.53815580354	0.215704491257376
Hotmix_HM160_75m	418	1090	0.0125067410186683	1087	0.997247706422018	3	0.00275229357798165	0.196764620451626	-0.146416924716632	0.0507578427916814	0.0530979993942956	4.38822530492352	10	5.21531100478469	0.0162702373985979	0.882211903756859	0.170503586496191	706.444976076555	350.86880733945	0.0349968402872994	0.000553878178251922	0.103093791901764	107.145849472165	0.256944483146679
Hotmix_HM161_50m	508	1421	0.0110344934693814	1412	0.993666432090077	9	0.00633356790992259	0.200906247968548	-0.168345874275162	0.0505012996658002	0.0582338036136804	4.39565764338629	10	5.59448818897638	0.0165789187594154	0.883550989944695	0.193791372836216	860.799212598425	398.356087262491	0.0317953540752752	0.000454965702593616	0.119108123694426	129.521711348581	0.255466886289115
Hotmix_HM162_3m	418	1192	0.0136770966002318	1190	0.998322147651007	2	0.00167785234899329	0.198208772611526	-0.162497903574285	0.0562979812340063	0.0613123507138469	4.37951648250777	11	5.70334928229665	0.0198960448865788	0.909383473126726	0.170202801032576	704.629186602871	320.208053691275	0.0418735663853544	0.000558441618888476	0.113431650814917	109.502280667233	0.262595397283532
Hotmix_HM163_550m	585	1672	0.00978808102095773	1666	0.996411483253589	6	0.00358851674641148	0.208582226549658	-0.176147280786277	0.0359401955146636	0.0509150828595272	4.2507725868024	11	5.71623931623932	0.0141845217187683	0.627752590673574	0.249579006387801	917.051282051282	419.560406698565	0.024869354062649	0.000118844634528558	0.0111731890916148	148.289990873324	0.253921217248843
Hotmix_HM164_200m	570	1483	0.00914500662905066	1472	0.992582602832097	11	0.0074173971679029	0.206600407200369	-0.155787585657246	0.051610541727672	0.0659921971822164	4.75779758317739	12	5.20350877192982	0.0154595627909845	0.774769814902705	0.22336946544116	1039.29473684211	505.760620364127	0.0500405096946011	0.000136804593082862	0.0180778972360817	131.979952026531	0.231950706549264
Hotmix_HM165_4539m	376	865	0.0122695035460993	862	0.996531791907514	3	0.00346820809248555	0.210610140196298	-0.137035608966047	0.0374498439589835	0.0556482774148389	4.80945093958499	16	4.60106382978723	0.0277304964539007	0.786956616224909	0.270702135779333	662.074468085106	363.338728323699	0.0586605509162275	0.000138198698715113	0.0112680573776462	86.0488945894531	0.229463718905208
Hotmix_HM166_2000m	394	856	0.0110564317174927	854	0.997663551401869	2	0.00233644859813084	0.211304031781008	-0.153896355959918	0.0547363159210197	0.0613243600200121	4.7444214560451	12	4.34517766497462	0.0245669779517185	0.566248540698974	0.135918137285361	684.421319796954	399.157710280374	0.0698758375923878	0.000132248584303764	0.0112433994017708	88.1572483354209	0.224318698054506
Hotmix_HM167_1200m	801	2250	0.00702247191011236	2237	0.994222222222222	13	0.00577777777777778	0.205154698266554	-0.157793715433467	0.0398821500431158	0.0512968787968788	4.56275343011892	12	5.61797752808989	0.0117275280898876	0.645423894697117	0.247507651552218	1372.24719101124	625.638666666667	0.0234319160069836	6.30120666524443e-05	0.00679260925590138	187.560710727752	0.23445088840969
Hotmix_HM168_85m	358	874	0.0136769791715569	869	0.994279176201373	5	0.005720823798627	0.209537285348209	-0.151105081315663	0.0593785960874568	0.0682576078718511	4.46813138663287	10	4.88268156424581	0.0171353457584151	0.83703259747611	0.261871529894846	619.061452513967	326.689931350114	0.0434970848529644	0.000637155435028133	0.121853001790363	90.8182074133191	0.254392737852435
Hotmix_HM169_50m	604	1912	0.0104993794822796	1901	0.994246861924686	11	0.00575313807531381	0.198431434503368	-0.152743998039503	0.0463805459376761	0.0480055000174864	4.23926723995914	10	6.33112582781457	0.0160346172009709	0.885115485375057	0.185768129056506	976.639072847682	403.76359832636	0.0295160351190186	0.000396162232685311	0.113396860188429	158.526793598234	0.262896838471366
Hotmix_HM170_3m	450	1346	0.013323434793368	1343	0.99777117384844	3	0.00222882615156018	0.197868593516547	-0.156793830628787	0.0565835024471768	0.0646350082129898	4.3182281613462	11	5.98222222222222	0.0223113090819104	0.913769984072388	0.178828394805821	744.942222222222	324.107726597325	0.047161201108352	0.000525867818967527	0.129676657925259	119.24465624499	0.265578298986614
Hotmix_HM171_513m	688	2127	0.00900020310754544	2117	0.99529854254819	10	0.00470145745181006	0.206539130789558	-0.164584465844055	0.0351258501016616	0.0526520429127791	4.19031855877459	11	6.18313953488372	0.0113782539521343	0.657980319075567	0.242059750216715	1067.42587209302	453.494123178185	0.0206309025025419	0.000109483451958338	0.0116233867346189	176.864244290916	0.257444314833939
Hotmix_HM172_200m	529	1304	0.00933722861889213	1295	0.993098159509202	9	0.00690184049079755	0.208966324795045	-0.153182291136546	0.0580073800738007	0.0640903069040721	4.88013260439688	13	4.93005671077505	0.01528398350232	0.792155846204051	0.196862984619831	1008.9224952741	514.779141104294	0.0336945320855518	0.000213551122494471	0.0365634590655001	121.239719406827	0.229620680694748
Hotmix_HM173_4082m	367	869	0.0129390568931374	865	0.995397008055236	4	0.0046029919447641	0.21250098841208	-0.140249581724535	0.0348912341158734	0.0498518728910886	4.30645355954413	11	4.73569482288828	0.0225800687899227	0.692724058207535	0.241132937276073	522.536784741144	287.422324510932	0.0523890060421822	8.49975241364062e-05	0.00650856701397558	84.6202867523031	0.231202969268588
Hotmix_HM174_2000m	588	1389	0.00804853457567013	1385	0.997120230381569	4	0.00287976961843053	0.205298718775017	-0.14848587523843	0.0402628267859639	0.0460688955989707	4.92291475601186	14	4.72448979591837	0.0175051281159823	0.64214078347095	0.165117913954068	1120.28571428571	595.13750899928	0.04560515978153	0.000131067297530689	0.0190769978178184	131.845852928251	0.22460963020145
Hotmix_HM175_1250m	970	3023	0.00643239390167353	3000	0.992391663910023	23	0.00760833608997684	0.203892349313395	-0.155835521206413	0.0357633437990581	0.0417295590325739	4.65331849094821	16	6.23298969072165	0.0111114657474493	0.55389003961776	0.240477909117085	1762.7412371134	720.439298709891	0.0263080986960409	0.000157043803970305	0.0491813117194317	233.590194396096	0.241063152111555
Hotmix_HM176_85m	559	1633	0.0104705663595386	1623	0.993876301285977	10	0.00612369871402327	0.202040454645274	-0.161340390818418	0.0514197212183789	0.0533598879752726	4.33905271189592	10	5.84257602862254	0.0146190393752284	0.856607219690384	0.23342234853707	931.595706618962	414.404776484997	0.0252966542609629	0.000417842674373506	0.112828600292388	143.165966720618	0.256569832832649
Hotmix_HM177_50m	598	1873	0.0104928208489493	1865	0.99572877736252	8	0.00427122263747998	0.199261968313007	-0.157154407746481	0.0475321443384488	0.0582563761320238	4.20017934589507	10	6.26421404682274	0.0146328072917542	0.885637114614323	0.18004554346955	948.874581939799	397.617725573946	0.0339310653801692	0.000271169158982568	0.0481917168883094	156.811757445453	0.262666260377643
Hotmix_HM178_3m	458	1331	0.0127182211690061	1329	0.998497370398197	2	0.00150262960180316	0.197815072112758	-0.191246516220062	0.0543896684465417	0.0576192473686778	4.36120321443246	11	5.81222707423581	0.0201045359425912	0.912845072457878	0.173868974272164	768.034934497817	342.909842223892	0.0394853268232153	0.000510851454889403	0.120881413570652	119.665195624366	0.261849443379357
Hotmix_HM179_550m	759	2352	0.00817629084234568	2342	0.995748299319728	10	0.00425170068027211	0.204326353243474	-0.166645761772194	0.0332873620862588	0.0445839728417632	4.43400757953032	16	6.19762845849802	0.0102933661497388	0.697810669133518	0.301618263079914	1280.99341238472	533.760629251701	0.0222057431951902	0.000126516067324576	0.0185894356268059	190.308938550836	0.251067201254401
Hotmix_HM180_200m	648	1744	0.00831949930352816	1732	0.993119266055046	12	0.00688073394495413	0.206224828741337	-0.154308855625797	0.0498798076923077	0.0596029412612327	4.76106989683552	12	5.38271604938272	0.0133188314538134	0.771887894029655	0.219271258712176	1201.73148148148	565.235091743119	0.0327987759722865	0.000176728082268436	0.0348847583286625	151.307641227086	0.233860341927489
Hotmix_HM181_3209m	389	916	0.0121379164126892	913	0.996724890829694	3	0.00327510917030568	0.212386056232058	-0.139776108966047	0.036382322713258	0.0479204297386115	4.7494837358485	15	4.70951156812339	0.0213672382264861	0.645527297493924	0.228552247493424	658.125964010283	354.028384279476	0.087618507130195	0.000104567153837409	0.0081442655747504	88.7421924547888	0.228716990862858
Hotmix_HM182_2000m	471	1038	0.00937796449383385	1035	0.997109826589595	3	0.00289017341040462	0.208950249970615	-0.153537076063331	0.0429868819374369	0.0502762328483482	4.7716761047384	11	4.40764331210191	0.0225369291231874	0.644416288318727	0.188740371236953	827.246284501061	474.892100192678	0.0483256168907159	9.98088595454382e-05	0.0090418660330638	103.971238622194	0.221215401323817
Hotmix_HM183_1250m	808	2456	0.00753309531696664	2442	0.994299674267101	14	0.00570032573289902	0.203339707081931	-0.155214129028699	0.0398263495658739	0.0490579514280813	4.37861292630875	12	6.07920792079208	0.0122934226508153	0.509099449335905	0.18427082925216	1326.47772277228	565.563110749186	0.0253164032384931	7.98486562819086e-05	0.0090544367636462	198.333455309817	0.245766363457022
Hotmix_HM184_70m	442	1204	0.0123536594124829	1195	0.992524916943522	9	0.00747508305647841	0.208386866921371	-0.162142423131575	0.0545534535855697	0.0676009754134753	4.29091643283876	10	5.44796380090498	0.0216599460296939	0.777295589877849	0.181414637444395	719.095022624434	344.203488372093	0.0415434243105938	0.000362047752517842	0.0533211209913849	114.31686777275	0.259221922387188
Hotmix_HM185_50m	734	2367	0.00879889669939147	2346	0.991128010139417	21	0.00887198986058302	0.199471218208145	-0.15395309257354	0.0456340216195223	0.0511013916831092	4.27045362457297	9	6.44959128065395	0.0116649505038827	0.864862087392609	0.142135231922806	1198.62125340599	485.339670468948	0.0324604771285865	0.00032262144906484	0.122496440555074	189.04410925133	0.25790465109322
Hotmix_HM186_3m	295	726	0.0167416118989969	725	0.99862258953168	1	0.00137741046831956	0.201255508751344	-0.146764	0.0631067961165049	0.0750476158418396	4.57555632422461	11	4.92203389830508	0.0308774357200507	0.924095894277918	0.110648118005368	525.606779661017	273.304407713499	0.0840771167139375	0.000759138166115063	0.138242698180782	75.7940687749162	0.257802955016722
Hotmix_HM187_555m	506	1437	0.0112472116776895	1430	0.995128740431454	7	0.00487125956854558	0.209805042966762	-0.159417829032137	0.0432049377071665	0.059279132884283	4.1424565883142	10	5.6798418972332	0.0144953625797362	0.551275122323829	0.225084322295016	768.579051383399	356.755741127349	0.0344465754227268	0.000161604024077196	0.0144520567619028	131.951424179685	0.261289948870663
Hotmix_HM188_200m	115	187	0.0285278413424867	187	1	0	0	0.197396584465677	NaN	0.0790697674418605	0.0798576902025178	4.62942731277533	11	3.25217391304348	0.0416475972540046	1	0.258586203705681	179.104347826087	140.491978609626	0.151360640801742	0.000668227385823595	0.0291206564641238	26.704844093105	0.23425301836057
MalaDeep_ST103_4000m	850	2404	0.00666250952677891	2394	0.995840266222962	10	0.00415973377703827	0.195632275025683	-0.147844736458388	0.0386918470750806	0.053208386891593	4.99704750853164	17	5.65647058823529	0.0121831912977205	0.825723974941311	0.19366141982238	1645.25058823529	727.261647254576	0.0623551215167654	6.49250421207679e-05	0.0095455877594323	191.549687794328	0.225618006824886
MalaDeep_ST109_4000m	1003	2886	0.00574324929403407	2873	0.995495495495496	13	0.0045045045045045	0.195333636033913	-0.152341377227997	0.0389025827885543	0.0557945403478235	4.93291658719367	13	5.75473579262213	0.0102248145782214	0.826362228994703	0.193036710298734	1911.90329012961	833.411642411642	0.0390928967907717	4.9571673884346e-05	0.00776130148328053	223.192440936708	0.222746947042623
MalaDeep_ST10_3944m	986	2798	0.00576188465934247	2789	0.996783416726233	9	0.00321658327376698	0.194068292042864	-0.147996826467332	0.0366568096858785	0.0454682765113229	4.83198014191595	16	5.67545638945233	0.0104817701629926	0.845490007194145	0.204955169040559	1838.09127789047	816.766976411723	0.0344328332656967	5.64566251088951e-05	0.00936511242185664	222.107901814773	0.225490255649516
MalaDeep_ST112_4000m	1106	3118	0.00510256683004263	3107	0.996472097498396	11	0.00352790250160359	0.193099801746419	-0.151510079979667	0.039043583535109	0.05147613187068	5.07831694720861	16	5.63833634719711	0.0102820485545728	0.843009271232174	0.188275037485144	2224.84358047016	982.691789608723	0.0321536387390889	7.49662507665399e-05	0.0193965295249006	242.115934499999	0.219109442986424
MalaDeep_ST118_3200m	1212	3603	0.00490961565190375	3594	0.997502081598668	9	0.00249791840133222	0.19232208285268	-0.147646442639168	0.035141106340406	0.0414873922498104	4.81543271820476	14	5.94554455445545	0.0107798971474356	0.843496735934933	0.153189164969161	2302.62623762376	977.582292533999	0.0261667771236003	0.000122293452184121	0.0552445962912781	277.472553226019	0.229126798700263
MalaDeep_ST121_3000m	1172	3322	0.00484111185270895	3312	0.996989765201686	10	0.00301023479831427	0.193423531277782	-0.147296138375251	0.0359018021853271	0.0419138185098962	4.98284300012662	15	5.66894197952218	0.0113843364820477	0.834884961430176	0.169986508646312	2308.13907849829	1018.76490066225	0.0242733358752524	7.79000353667362e-05	0.0224324540592637	259.818311689259	0.221877294354619
MalaDeep_ST131_4000m	1067	2899	0.00509749239947882	2886	0.995515695067265	13	0.00448430493273543	0.197773312215512	-0.148731244282477	0.0386128597122302	0.0512993822809775	5.47640856111305	16	5.43392689784442	0.00991188846356058	0.822530402740661	0.23998897680301	2341.43017806935	1054.29837875129	0.0549596279281786	6.04849755701787e-05	0.0138748378715013	221.396470672408	0.207688996878431
MalaDeep_ST134_4000m	1133	3059	0.00477016208259133	3046	0.995750245178163	13	0.0042497548218372	0.198727562655531	-0.150905703772539	0.0369689763268836	0.0482048024783068	5.38753176759267	14	5.39982347749338	0.00936411353578323	0.837503320053121	0.264921477851837	2474.58340688438	1125.43935926773	0.0330855056515072	0.000121159279451628	0.0624323339299391	237.424639012062	0.209739080399348
MalaDeep_ST23_3942m	865	2338	0.00625669021622779	2330	0.996578272027374	8	0.00342172797262618	0.200784114320244	-0.15180652308293	0.0395608947804474	0.0524897296937599	5.23117374729133	18	5.40578034682081	0.0111044208948833	0.809103898754848	0.253806469573765	1819.42427745665	832.230966638152	0.075402009204634	0.000163399916640347	0.0640486176201541	192.323131097811	0.222596216548393
MalaDeep_ST26_3847m	968	2611	0.00557872605912467	2602	0.996553044810418	9	0.00344695518958254	0.19740529712529	-0.150812576073715	0.0375511215764035	0.0449341105591106	5.03006746239935	15	5.39462809917355	0.0109672925551463	0.82444108253488	0.262729858625236	1912.47933884298	884.966296438146	0.0331224830347602	7.35178255114786e-05	0.0163274489132794	213.518785106078	0.220805362053856
MalaDeep_ST41_4000m	919	2560	0.00606892497054438	2554	0.99765625	6	0.00234375	0.197267449040812	-0.14467552114969	0.0370098937339685	0.0422790991264702	4.69676291220207	12	5.57127312295974	0.0124495935479741	0.818995923955268	0.180799924475936	1674.73014145811	763.83125	0.0212197585803327	0.000101805158067664	0.0240625119689398	214.033803054641	0.233152290909195
MalaDeep_ST77_4000m	1018	2733	0.00527959849551727	2716	0.993779729235273	17	0.00622027076472741	0.196962307128997	-0.155707519260794	0.0380276564774381	0.0456002434657718	5.11952334319172	14	5.36935166994106	0.0104529482104808	0.839518496770405	0.196537660889943	2061.98330058939	954.49981705086	0.0222173221428761	7.48424892002287e-05	0.0179775937798278	220.3106335653	0.216627958274631
MalaDeep_ST97_4000m	1098	3200	0.00531338158547986	3188	0.99625	12	0.00375	0.194196094838115	-0.151221968594383	0.0366150178784267	0.0444601153578729	4.83995263208073	14	5.8287795992714	0.0129181589796979	0.829991347773949	0.178762481765804	2090.89617486339	904.2740625	0.0299443237000055	0.000103583546557778	0.0347866618446471	250.318220400324	0.228184339471581
MalaSurf_MD1013_3m	405	1040	0.012712382349346	1039	0.999038461538462	1	0.000961538461538462	0.193361660853982	-0.144628490293016	0.0479250826294528	0.053973889798632	4.45516270801442	11	5.1358024691358	0.0244163305219411	0.881172664677819	0.14961883119232	691.066666666667	347.005769230769	0.0514286478679339	0.000386340597381419	0.0586964833286583	102.537427181872	0.253805512826415
MalaSurf_MD1035_3m	441	1152	0.011873840445269	1148	0.996527777777778	4	0.00347222222222222	0.193911162278712	-0.173708453213364	0.05297580117724	0.0619880779025671	4.47237682951969	11	5.22448979591837	0.0199443413729128	0.865066706825385	0.162802944968872	763.922902494331	376.657986111111	0.0501995822754038	0.000517374573113305	0.137371612114675	111.477558219055	0.253358086861488
MalaSurf_MD1042_3m	1069	4323	0.00757297064357112	4307	0.996298866527874	16	0.00370113347212584	0.181974835064299	-0.154164762026418	0.0261345384259385	0.0323540398204465	3.9759725039678	12	8.08793264733396	0.0102172915287135	0.847200010670437	0.293926196173429	1589.1693171188	525.021512838307	0.0176551483303187	0.000238840613339201	0.0942119483908885	293.71134288225	0.275010620676264
MalaSurf_MD1080_3m	938	3375	0.00768000218453395	3361	0.995851851851852	14	0.00414814814814815	0.186061082695117	-0.166457962856619	0.0318634969325153	0.0462173002279955	4.26231246572443	13	7.19616204690832	0.0115302432797136	0.865591795876392	0.249346843456149	1528.3933901919	554.988444444444	0.0175569502244222	0.00025503151260496	0.109522835438226	244.474013767564	0.260911434116931
MalaSurf_MD1100_3m	904	3407	0.00834729858191476	3393	0.995890813031993	14	0.00410918696800704	0.184411592448202	-0.165058545403471	0.0293582654249127	0.042632925492793	4.09210938954713	12	7.53761061946903	0.011586256235361	0.847309270176165	0.273929330136975	1396.08738938053	490.231582036983	0.0178690314977859	0.000275648115961673	0.112707883934807	244.693238484721	0.270978115708439
MalaSurf_MD111_3m	1113	4845	0.00782931606197522	4823	0.995459236326109	22	0.00454076367389061	0.179873867977257	-0.152687805826859	0.0227553118574366	0.0290348048511891	3.86801782661862	12	8.70619946091644	0.0101562954488161	0.826902911293441	0.243245265031693	1588.89218328841	492.268937048504	0.0157509903737365	0.000154289215958621	0.0370166436407938	313.988801634624	0.282364030246964
MalaSurf_MD1125_3m	656	2241	0.0104310184323217	2236	0.99776885319054	5	0.00223114680946006	0.18583010355887	-0.166904536082666	0.0332186424773225	0.0414123806036714	4.0578895922547	11	6.83231707317073	0.0139964624837088	0.837311760141926	0.201496369095904	1001.45884146341	389.021419009371	0.0248955957006724	0.000383127983050972	0.122489213051921	180.289380191286	0.2752509621241
MalaSurf_MD1143_3m	766	2730	0.0093175651461629	2726	0.998534798534799	4	0.00146520146520147	0.184029642659114	-0.147976219171985	0.0299128751210068	0.0375134616736888	4.0579907506954	11	7.12793733681462	0.014211846618543	0.827466384583479	0.265975186522601	1169.68146214099	435.520512820513	0.0198686740378637	0.000327865194947244	0.121060649691207	209.07416207958	0.273299558273961
MalaSurf_MD1176_3m	621	1918	0.00996311879902343	1913	0.997393117831074	5	0.00260688216892596	0.188117003106104	-0.159173115952847	0.030845207253886	0.0417029011420256	4.2022753344068	11	6.17713365539452	0.0190691392654927	0.839444631156865	0.201793925171236	979.958132045088	416.367049009385	0.0248525536907652	0.00019684810933515	0.028564741789963	162.732392942538	0.262471601520222
MalaSurf_MD1186_3m	691	2218	0.00930388640701357	2214	0.99819657348963	4	0.0018034265103697	0.186349187261721	-0.142386350158342	0.0300716941051514	0.0369729970179745	4.26524465697687	13	6.41968162083936	0.0138845193900879	0.838129365143078	0.246538109988759	1126.50940665702	458.436880072137	0.027781435731511	0.000347401366144029	0.0977213732533618	181.879133730074	0.26359294743489
MalaSurf_MD1209_3m	1074	4131	0.00716937318748145	4113	0.995642701525055	18	0.00435729847494553	0.182750190450695	-0.158359232671445	0.026804185530537	0.0329822356916576	4.14710037504986	11	7.6927374301676	0.00960602289825946	0.861773996534962	0.265621621787009	1682.13687150838	576.294359719196	0.0195704506769849	0.00015259603756378	0.0444502909299143	283.893361924647	0.264579088466586
MalaSurf_MD1222_3m	1143	4686	0.00717992562663467	4673	0.99722577891592	13	0.00277422108408024	0.180456995274899	-0.155002531866503	0.024567115583839	0.0348320927705861	4.06379743254235	12	8.1994750656168	0.00945755248194676	0.847918041476898	0.262326816833281	1743.31146106737	564.015364916773	0.0171542327311426	0.000145593704384683	0.0401104262043278	309.333292744973	0.270869783489468
MalaSurf_MD1246_3m	416	880	0.010194624652456	874	0.993181818181818	6	0.00681818181818182	0.200591157496777	-0.172016417226291	0.0570128479657388	0.0525901087376496	5.1142120614327	12	4.23076923076923	0.0163113994439296	0.881423729982029	0.218450747641355	817.175480769231	480.195454545455	0.0432919464692757	0.000168636896124507	0.0172608430401861	89.2907618423243	0.215158462270661
MalaSurf_MD1254_3m	972	3848	0.0081541662958301	3837	0.997141372141372	11	0.00285862785862786	0.180212151970851	-0.146523629963804	0.0255419415645617	0.0291483691126265	3.94338491140185	11	7.91769547325103	0.0124431560522646	0.826870348609479	0.231594879982559	1429.0133744856	483.60369022869	0.0123929245557728	0.000265395600718258	0.104022503609746	270.272862071628	0.278344863101573
MalaSurf_MD1260_3m	812	2923	0.00887732107171709	2916	0.997605200136846	7	0.00239479986315429	0.18196551829844	-0.144019350893246	0.0290970356541141	0.0342366281230494	4.05751095395495	11	7.19950738916256	0.0157835913820437	0.848842540476555	0.223376383359426	1224.60467980296	451.455354088265	0.0171019566146179	0.000136090747557813	0.0219340943507008	218.408506866697	0.269307653349811
MalaSurf_MD1293_3m	731	2319	0.00869141540018365	2313	0.997412677878396	6	0.00258732212160414	0.186787979476986	-0.149508395118582	0.0348082595870206	0.0414801109752021	4.37093491745217	12	6.34473324213406	0.0118565298052958	0.894354808093846	0.230258822248781	1230.39124487004	502.902544200086	0.0283877159008709	0.000319435841148313	0.100600335658691	187.182980281612	0.256415041481661
MalaSurf_MD1302_3m	803	2640	0.00819868137874492	2628	0.995454545454545	12	0.00454545454545455	0.184561880746026	-0.156256988209409	0.0283250559406211	0.0368940051929742	4.37729907210027	12	6.57534246575342	0.0105045605165169	0.876952715352168	0.25040671900356	1347.55915317559	531.246590909091	0.0434433465181803	0.000197402121971915	0.0504252915834991	205.132382533752	0.25577603807201
MalaSurf_MD1318_3m	526	1431	0.0103639326453015	1428	0.9979035639413	3	0.00209643605870021	0.19378566021235	-0.156541432480529	0.0494629028228828	0.0685802752802752	4.68635886293681	12	5.44106463878327	0.0163027340213652	0.897450629720547	0.180329810438026	967.669201520913	452.179594689029	0.0922148636686871	0.000416373918604862	0.153464384891317	128.767240438058	0.245270934167729
MalaSurf_MD1324_3m	806	2926	0.00901931168410832	2911	0.994873547505126	15	0.00512645249487355	0.182846925813217	-0.149004542249256	0.0267349009573389	0.0381869937035753	4.21230522633047	14	7.2605459057072	0.0108564647134072	0.889229324826361	0.239900401230249	1292.95285359801	467.031784005468	0.0609405279247583	0.000303283804068463	0.125982670806268	217.012113376009	0.269580265063365
MalaSurf_MD1331_3m	1019	3816	0.0073572650099967	3807	0.997641509433962	9	0.00235849056603774	0.181992945208556	-0.148171444997908	0.0287710509837524	0.0388086276238721	4.25951867428383	12	7.48969578017664	0.0103244638701605	0.897464993531827	0.257985552284026	1629.92247301276	568.774109014675	0.0368563775326471	7.37845531107341e-05	0.0118682256605181	262.506935328329	0.257865358868692
MalaSurf_MD1354_3m	968	3603	0.00769825736921723	3588	0.995836802664446	15	0.00416319733555371	0.183383476508307	-0.156985994575396	0.0287427699513857	0.0358541734971906	4.21359482126618	11	7.44421487603306	0.00988188740844565	0.903200735368903	0.220709347376058	1544.16219008264	543.958368026644	0.0312854223757601	0.000144023546000515	0.0378403016501703	253.647581481879	0.262303600291498
MalaSurf_MD1368_3m	723	2085	0.00798841392627671	2079	0.997122302158273	6	0.00287769784172662	0.189210236196925	-0.163428866240264	0.0449508350241923	0.0550305323487959	4.80245859253804	14	5.76763485477178	0.0155572924449144	0.898834449659828	0.221649825229528	1342.52558782849	587.968345323741	0.064189601976826	0.000107774746850653	0.0181146939449385	168.274616278143	0.233067335565295
MalaSurf_MD1398_3m	657	2041	0.00947117347885808	2035	0.997060264576188	6	0.00293973542381186	0.188144408231741	-0.143368352467121	0.0329425730820597	0.0340812560373272	4.41576177748079	11	6.2130898021309	0.0194922411552883	0.894363304058097	0.168667791488038	1120.3698630137	466.231749142577	0.0523289935685028	0.000353072203343128	0.125660994904355	168.669916494802	0.257118775144516
MalaSurf_MD141_3m	1005	3970	0.00786902142673089	3949	0.994710327455919	21	0.0052896725440806	0.182403648341719	-0.15444582986041	0.0265641277039034	0.0325734734347118	4.05125369170086	12	7.90049751243781	0.0100592654258588	0.841209527428355	0.243881881658902	1531.72935323383	514.835768261965	0.0302464456889851	0.000250515223011329	0.0954392493338279	274.419933808591	0.273326627299393
MalaSurf_MD1421_3m	691	2231	0.00935841775205017	2221	0.995517705064993	10	0.00448229493500672	0.184820629165411	-0.153669589682473	0.0312439355715117	0.0390345941300533	4.25934737549955	13	6.45730824891462	0.0181778141320078	0.892515334217137	0.18116690503837	1108.26772793054	448.575526669655	0.0516634899302533	0.000156677424637618	0.0249294298152643	180.36236329999	0.261394729420275
MalaSurf_MD1425_3m	497	1078	0.00874602453430259	1072	0.99443413729128	6	0.00556586270871985	0.197191993467921	-0.173903113288532	0.0454254638515675	0.0519482302137548	5.16467374413165	12	4.33802816901408	0.0214959109495684	0.878551827918917	0.142312250180058	1024.54325955734	585.773654916512	0.0602134914054987	0.000283237625265609	0.0629466632355182	108.370275912328	0.218488459500662
MalaSurf_MD1459_3m	730	2141	0.00804630099404326	2136	0.997664642690332	5	0.00233535730966838	0.187615494269154	-0.171761742506335	0.0325409646895915	0.0376875953350719	4.56006539263769	11	5.86575342465753	0.0152733149181652	0.878667736612081	0.278930189799847	1297.64383561644	566.728164409155	0.0389847443057739	0.000305616284071716	0.110278352922734	178.790065330408	0.245253861907281
MalaSurf_MD1475_5m	824	2602	0.00767379584517925	2592	0.996156802459646	10	0.00384319754035357	0.184312531521705	-0.16169833217181	0.0310041913073434	0.0349894827394827	4.56636270334674	13	6.31553398058252	0.01176727341363	0.891726058074962	0.319168987338953	1467.55825242718	595.059185242121	0.0470928193226287	0.000272271989513701	0.117106737948776	203.931343716963	0.247790211077719
MalaSurf_MD1479_5m	1247	5342	0.00687621398901505	5276	0.987645076750281	66	0.0123549232497192	0.179968852677893	-0.160094182037704	0.0229274692322109	0.0305820481573264	3.94789583040092	10	8.56776263031275	0.00917515037695606	0.829015212356111	0.255117159915942	1830.65276663994	572.297828528641	0.0118380826726332	0.000135780835330759	0.0410989494979853	343.39199730146	0.275595503452215
MalaSurf_MD1490_3m	1213	4699	0.0063925188891519	4640	0.987444137050436	59	0.0125558629495637	0.182770681838335	-0.156907986575318	0.0266214276393058	0.0333695256592466	4.19949583581606	11	7.7477328936521	0.00928404876761378	0.857570969395622	0.25646786133371	1938.89447650453	656.93913598638	0.0245002655659301	0.000199670798120184	0.102197881964411	317.170380521741	0.261691733103746
MalaSurf_MD1517_3m	430	1042	0.0112972299018811	1037	0.995201535508637	5	0.00479846449136276	0.195441976658887	-0.172696259145591	0.0505650258571155	0.0446267183109288	4.82209573372364	13	4.84651162790698	0.0166747980701469	0.880539958934554	0.205845521327832	819.839534883721	426.83877159309	0.0686590919374777	0.000494675797143942	0.104583782048143	102.838015743946	0.239715654414792
