Target	Source	SRF	DCM	MES	BAT	Absent	EdgePrevalence	Prevalence_MS_SRF	Prevalence_MS_EPI	Prevalence_MS_DCM	Prevalence_MS_MES	Prevalence_MS_BAT	Prevalence_NAO_SRF	Prevalence_NAO_EPI	Prevalence_NAO_DCM	Prevalence_NAO_MES	Prevalence_NAO_BAT	Prevalence_SAO_SRF	Prevalence_SAO_DCM	Prevalence_SAO_MES	Prevalence_SAO_BAT	Prevalence_SPO_SRF	Prevalence_SPO_DCM	Prevalence_SPO_MES	Prevalence_SPO_BAT	Prevalence_NPO_SRF	Prevalence_NPO_DCM	Prevalence_NPO_MES	Prevalence_NPO_BAT	Prevalence_IO_SRF	Prevalence_IO_DCM	Prevalence_IO_MES	Prevalence_IO_BAT	AllLayers	MS_allLayers	NAO_allLayers	SAO_allLayers	SPO_allLayers	NPO_allLayers	IO_allLayers	Type	Source_PhylumDivision	Target_PhylumDivision
Prok_ASV_1095	Prok_ASV_91	Other	LowFrequency	Prevalent	Other	0	0.395465994962217	0	0.222222222222222	0.476190476190476	0.730769230769231	0.171428571428571	0.235294117647059	0.75	0.833333333333333	0.857142857142857	0.5	0.423076923076923	0.75	0.666666666666667	0.272727272727273	0.285714285714286	1	1	0.333333333333333	0.241379310344828	0.666666666666667	0.777777777777778	0.5	0	1	0.857142857142857	0	4	3	4	4	4	4	2	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_1095	Prok_ASV_378	NAO	Other	Other	Other	0	0.219143576826196	0	0	0.333333333333333	0.673076923076923	0.0857142857142857	0.147058823529412	0.25	0.833333333333333	0.714285714285714	0.3	0	0.5	0	0	0	0	0	0	0	0.666666666666667	0.333333333333333	0	0	1	0.714285714285714	0	1	3	4	1	0	2	2	Pro_Pro	Bacteroidetes	Alphaproteobacteria
Prok_ASV_11	Prok_ASV_9	Other	Other	Other	LowFrequency	0	0.420654911838791	0	0	0	0.134615384615385	0.371428571428571	0.382352941176471	0.25	0.166666666666667	0.428571428571429	0.5	0.846153846153846	0.75	0.833333333333333	1	0.571428571428571	1	1	1	0.413793103448276	0.666666666666667	0.444444444444444	0.916666666666667	0.485714285714286	0.666666666666667	0.714285714285714	0.875	5	2	4	4	4	4	4	Pro_Pro	Gammaproteobacteria	Gammaproteobacteria
Prok_ASV_110	Prok_ASV_27	Other	Other	Other	Other	0	0.103274559193955	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0.214285714285714	0	0.333333333333333	0	0.241379310344828	0.333333333333333	0.222222222222222	0.5	0.142857142857143	0.666666666666667	0.857142857142857	0.875	2	0	1	0	2	4	4	Pro_Pro	Bacteroidetes	Deltaproteobacteria
Prok_ASV_1105	Prok_ASV_1035	Other	Other	Other	NAO	0	0.136020151133501	0.526315789473684	0.388888888888889	0.523809523809524	0.0384615384615385	0	0.0882352941176471	1	0.5	0.142857142857143	0.05	0.153846153846154	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	1	3	4	1	0	0	1	Pro_Pro	Gammaproteobacteria	Bacteroidetes
Prok_ASV_1109	Prok_ASV_747	Other	Other	Other	NAO	0	0.168765743073048	0.157894736842105	0.388888888888889	0.476190476190476	0.115384615384615	0	0.205882352941176	1	0.833333333333333	0.214285714285714	0.1	0.115384615384615	0.5	0	0	0.142857142857143	0	0	0	0.0689655172413793	0.333333333333333	0	0	0.171428571428571	1	0.142857142857143	0	1	3	4	2	1	2	3	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_113	Prok_ASV_38	Other	SPO	Other	Other	0	0.100755667506297	0	0.0555555555555556	0	0.0576923076923077	0.171428571428571	0	0	0	0.0714285714285714	0.4	0	0	0	0.181818181818182	0.214285714285714	1	0.333333333333333	0.666666666666667	0.103448275862069	0	0.222222222222222	0.583333333333333	0	0	0	0	1	2	2	1	4	3	0	Pro_Pro	Gammaproteobacteria	Bacteroidetes
Prok_ASV_1140	Prok_ASV_282	MS	MS	Other	Other	0	0.138539042821159	0.0526315789473684	0	0.0952380952380952	0.769230769230769	0.0285714285714286	0	0	0	0.5	0.1	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0.142857142857143	0	1	4	2	0	0	1	1	Pro_Pro	Thaumarchaeota	Acidobacteria
Prok_ASV_1143	Prok_ASV_282	MS	MS	Other	Other	0	0.130982367758186	0.0526315789473684	0	0.19047619047619	0.653846153846154	0.0285714285714286	0	0	0	0.5	0.1	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0.285714285714286	0	1	4	2	0	0	1	1	Pro_Pro	Thaumarchaeota	Thaumarchaeota
Prok_ASV_1143	Prok_ASV_415	MS	MS	Other	Other	0	0.123425692695214	0.0526315789473684	0	0.19047619047619	0.519230769230769	0.0285714285714286	0	0	0	0.642857142857143	0.15	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0	0	0.428571428571429	0	1	4	2	0	0	1	1	Pro_Pro	Thaumarchaeota	Thaumarchaeota
Prok_ASV_1191	Prok_ASV_38	NPO	Other	Other	Other	0	0.0755667506297229	0	0	0.0476190476190476	0	0.0571428571428571	0	0	0	0.0714285714285714	0.4	0	0	0	0	0	1	0.333333333333333	1	0.103448275862069	0.333333333333333	0.111111111111111	0.666666666666667	0	0	0	0	1	2	2	0	3	4	0	Pro_Pro	Gammaproteobacteria	Planctomycetes
Prok_ASV_1191	Prok_ASV_481	NPO	Other	NPO	Other	0	0.0453400503778338	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	1	0	0.666666666666667	0.103448275862069	0.333333333333333	0.111111111111111	0.583333333333333	0	0	0	0	1	0	1	0	2	4	0	Pro_Pro	Planctomycetes	Planctomycetes
Prok_ASV_1191	Prok_ASV_241	Other	Other	Other	Other	0	0.0680100755667506	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0.142857142857143	1	0.333333333333333	1	0.241379310344828	0.333333333333333	0.111111111111111	0.666666666666667	0	0	0	0.125	2	0	1	0	4	4	1	Pro_Pro	Gammaproteobacteria	Planctomycetes
Prok_ASV_12	Prok_ASV_2	Other	Other	Other	Other	0	0.35264483627204	0	0	0	0	0	0.235294117647059	0	0.166666666666667	0.214285714285714	0.25	0	0	0.666666666666667	0.727272727272727	1	1	1	1	0.689655172413793	1	0.888888888888889	1	0.828571428571429	1	1	1	4	0	4	2	4	4	4	Pro_Pro	Actinobacteria	Alphaproteobacteria
Prok_ASV_12	Prok_ASV_3	Other	Other	Other	Other	0	0.428211586901763	0	0	0	0	0	0.235294117647059	0	0.166666666666667	0.214285714285714	0.4	0.692307692307692	0.75	1	1	1	1	1	1	0.655172413793103	1	0.888888888888889	1	0.885714285714286	1	1	1	5	0	4	4	4	4	4	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_1201	Prok_ASV_223	IO	IO	IO	Other	0	0.0579345088161209	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0.272727272727273	0	0	0	0.333333333333333	0	0	0	0.5	0.0571428571428571	0.333333333333333	0.428571428571429	0.625	1	0	1	1	1	1	4	Pro_Pro	Bacteroidetes	Deltaproteobacteria
Prok_ASV_1233	Prok_ASV_139	SAO	SAO	SAO	Other	0	0.0453400503778338	0	0	0	0	0	0	0	0	0	0.05	0.0384615384615385	0.25	0.666666666666667	0.818181818181818	0	0	0	0	0	0	0	0	0	0	0	0.25	1	0	1	4	0	0	1	Pro_Pro	Gammaproteobacteria	Gammaproteobacteria
Prok_ASV_1233	Euk_ASV_488	SAO	SAO	SAO	Other	0	0.035264483627204	0	0	0	0	0	0	0	0	0	0.05	0.0384615384615385	0.25	0.333333333333333	0.545454545454545	0	0	0	0	0	0	0	0.25	0	0	0	0	1	0	1	4	0	1	0	Euk_Pro	Choanoflagellida	Gammaproteobacteria
Prok_ASV_124	Prok_ASV_31	MS	MS	Global	Other	0	0.337531486146096	0.0526315789473684	0	0.0476190476190476	0.807692307692308	1	0	0	0	0.785714285714286	0.55	0	0	1	0.181818181818182	0	0	1	0.333333333333333	0	0	1	0.166666666666667	0	0	1	0.375	1	4	2	2	2	2	2	Pro_Pro	Thaumarchaeota	Gammaproteobacteria
Prok_ASV_1241	Prok_ASV_747	Other	Other	Other	NAO	0	0.125944584382872	0	0.222222222222222	0.285714285714286	0.153846153846154	0	0.0882352941176471	0.5	0.833333333333333	0.214285714285714	0.15	0.115384615384615	0.25	0	0	0.142857142857143	0	0	0	0.0344827586206897	0.333333333333333	0.222222222222222	0	0	1	0.428571428571429	0	1	2	4	2	1	3	2	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_1241	Prok_ASV_1095	Other	Other	Other	NAO	0	0.191435768261965	0	0.222222222222222	0.285714285714286	0.365384615384615	0	0.0882352941176471	0.5	0.833333333333333	0.714285714285714	0.2	0.115384615384615	0.25	0.166666666666667	0	0.142857142857143	0	0.333333333333333	0	0	0.333333333333333	0.555555555555556	0	0	1	0.857142857142857	0	1	2	4	3	2	2	2	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_125	Prok_ASV_9	Other	SAO	Other	Other	0	0.141057934508816	0	0	0	0	0	0.205882352941176	0	0	0.214285714285714	0.15	0.346153846153846	0.25	0.333333333333333	0.909090909090909	0	0	0.333333333333333	1	0.206896551724138	0	0.222222222222222	0.75	0	0	0	0	1	0	3	4	2	3	0	Pro_Pro	Gammaproteobacteria	Gammaproteobacteria
Prok_ASV_125	Prok_ASV_29	Other	SAO	Other	Other	0	0.0957178841309824	0	0	0	0	0	0.0588235294117647	0	0	0.0714285714285714	0.15	0.307692307692308	0.25	0.333333333333333	0.636363636363636	0	0	0.333333333333333	0.333333333333333	0.103448275862069	0	0	0.666666666666667	0.0285714285714286	0	0	0	1	0	3	4	2	2	1	Pro_Pro	Bacteroidetes	Gammaproteobacteria
Prok_ASV_126	Prok_ASV_51	Other	Other	Other	Other	0	0.178841309823678	0	0	0	0	0.0571428571428571	0	0	0	0	0.3	0.307692307692308	0.25	0.666666666666667	1	0.214285714285714	0	0.666666666666667	0.666666666666667	0.0689655172413793	0	0.333333333333333	0.666666666666667	0.2	0.333333333333333	0.428571428571429	1	2	1	1	4	3	3	4	Pro_Pro	Alphaproteobacteria	Bacteroidetes
Prok_ASV_126	Prok_ASV_5	Other	Other	Other	Other	0	0.251889168765743	0	0	0	0.173076923076923	0	0	0	0	0	0.55	0.346153846153846	0.25	0.666666666666667	1	0.285714285714286	0	0.666666666666667	0.666666666666667	0	0	0.777777777777778	0.75	0.514285714285714	0.333333333333333	0.571428571428571	1	2	1	1	4	3	2	4	Pro_Pro	Alphaproteobacteria	Bacteroidetes
Prok_ASV_126	Prok_ASV_49	Other	SAO	Other	Other	0	0.171284634760705	0	0	0	0	0	0	0	0	0	0.2	0.346153846153846	0.25	0.666666666666667	1	0	0	0.333333333333333	0.666666666666667	0.0689655172413793	0	0.333333333333333	0.666666666666667	0.371428571428571	0	0.428571428571429	0.875	1	0	1	4	2	3	3	Pro_Pro	Bacteroidetes	Bacteroidetes
Prok_ASV_129	Prok_ASV_29	Other	SAO	Other	Other	0	0.0957178841309824	0	0	0	0	0	0.0294117647058824	0	0	0	0.1	0.423076923076923	0.25	0.5	0.636363636363636	0	0	0.333333333333333	0.333333333333333	0.103448275862069	0	0	0.583333333333333	0	0	0.142857142857143	0	1	0	2	4	2	2	1	Pro_Pro	Bacteroidetes	Bacteroidetes
Prok_ASV_13	Prok_ASV_2	Other	Other	Other	Other	0	0.287153652392947	0	0	0	0	0.0285714285714286	0.411764705882353	0	0	0.214285714285714	0.3	0	0	0	0.363636363636364	0.785714285714286	1	1	1	0.551724137931034	1	0.777777777777778	0.833333333333333	0.485714285714286	0.666666666666667	0.714285714285714	1	3	1	3	1	4	4	4	Pro_Pro	Actinobacteria	unBac
Prok_ASV_1326	Prok_ASV_225	Other	Other	Other	Other	0	0.317380352644836	0	0.555555555555556	0.857142857142857	0.634615384615385	0.0285714285714286	0.323529411764706	1	0.833333333333333	0.714285714285714	0.2	0	0.75	0	0	0.357142857142857	0	0.333333333333333	0	0.241379310344828	1	0.333333333333333	0	0	1	0.714285714285714	0	1	3	4	1	2	3	2	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_1326	Prok_ASV_378	Other	Other	Other	NAO	0	0.229219143576826	0	0	0.571428571428571	0.673076923076923	0	0.235294117647059	0.25	0.833333333333333	0.714285714285714	0.2	0	0.75	0	0	0.142857142857143	0	0	0	0	0.666666666666667	0.222222222222222	0	0	1	0.571428571428571	0	1	2	4	1	1	2	2	Pro_Pro	Bacteroidetes	Alphaproteobacteria
Prok_ASV_1347	Prok_ASV_454	Other	LowFrequency	Other	NAO	0	0.375314861460957	0.0526315789473684	0.0555555555555556	0.333333333333333	0.192307692307692	0	0.823529411764706	1	0.666666666666667	0.357142857142857	0.05	0.576923076923077	1	0.166666666666667	0	0.714285714285714	1	0	0	0.931034482758621	1	0.111111111111111	0	0.628571428571429	1	0.142857142857143	0	1	3	4	3	2	3	3	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_137	Prok_ASV_55	Other	Other	Other	Other	0	0.115869017632242	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0.0909090909090909	0.357142857142857	1	0.333333333333333	0.666666666666667	0.275862068965517	0.333333333333333	0.333333333333333	0.583333333333333	0.228571428571429	0.333333333333333	0.428571428571429	0.25	3	0	1	1	4	4	4	Pro_Pro	Bacteroidetes	Alphaproteobacteria
Prok_ASV_139	Euk_ASV_13	Other	Other	Other	Other	0	0.0856423173803526	0	0	0	0	0	0	0	0	0	0.05	0.0769230769230769	0.75	0.666666666666667	0.818181818181818	0	0	0	0.333333333333333	0	0	0	0.5	0.0285714285714286	0.333333333333333	0.285714285714286	0.5	2	0	1	4	1	1	4	Euk_Pro	Stramenopiles_X	Gammaproteobacteria
Prok_ASV_139	Prok_ASV_79	Other	Other	Other	Other	0	0.10831234256927	0	0	0	0	0	0	0	0	0	0.05	0.115384615384615	0.5	0.833333333333333	1	0	0	0	0.333333333333333	0	0	0	0.583333333333333	0.0571428571428571	0.666666666666667	0.428571428571429	0.75	2	0	1	4	1	1	4	Pro_Pro	Gammaproteobacteria	Gammaproteobacteria
Prok_ASV_141	Prok_ASV_130	MS	MS	MS	Other	0	0.19647355163728	0.0526315789473684	0.0555555555555556	0.0476190476190476	0.692307692307692	0.971428571428571	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	Pro_Pro	Thaumarchaeota	Thaumarchaeota
Prok_ASV_1429	Prok_ASV_442	Other	Other	LowFrequency	Other	0	0.329974811083123	0.631578947368421	0.666666666666667	0.523809523809524	0.230769230769231	0	0.264705882352941	1	0.5	0.571428571428571	0.55	0.192307692307692	0	0.333333333333333	0.363636363636364	0.142857142857143	0	1	0.333333333333333	0.241379310344828	0	0.333333333333333	0.583333333333333	0.314285714285714	0.666666666666667	0.285714285714286	0	1	3	4	3	3	3	3	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_1429	Prok_ASV_58	Other	Other	LowFrequency	Other	0	0.370277078085642	0.736842105263158	0.777777777777778	0.523809523809524	0.230769230769231	0.142857142857143	0.323529411764706	1	0.5	0.571428571428571	0.55	0.269230769230769	0	0.333333333333333	0.363636363636364	0	0	1	0.333333333333333	0.275862068965517	0	0.444444444444444	0.583333333333333	0.314285714285714	0.666666666666667	0.428571428571429	0.25	3	4	4	3	2	3	4	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_144	Prok_ASV_85	Other	NPO	Other	Other	0	0.0881612090680101	0	0	0	0	0	0.0882352941176471	0	0	0.214285714285714	0.25	0	0	0	0	0	0	0.666666666666667	1	0.0344827586206897	0.333333333333333	0.444444444444444	0.75	0	0	0.142857142857143	0.375	1	0	3	0	2	4	2	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_1440	Prok_ASV_232	Other	LowFrequency	NAO	NAO	0	0.16624685138539	0	0	0.428571428571429	0	0	0.382352941176471	0.75	0.833333333333333	0.0714285714285714	0.05	0	1	0	0	0.571428571428571	1	0	0	0.517241379310345	1	0	0	0	1	0	0	1	1	4	1	2	2	1	Pro_Pro	Deltaproteobacteria	Deltaproteobacteria
Prok_ASV_1479	Prok_ASV_159	Other	SPO	Other	Other	0	0.161209068010076	0	0	0	0.0192307692307692	0.0285714285714286	0	0	0	0.142857142857143	0.2	0.192307692307692	0	0	0.454545454545455	0.214285714285714	1	1	1	0.241379310344828	0	0.555555555555556	0.833333333333333	0.285714285714286	0	0.285714285714286	0.25	1	2	2	2	4	3	3	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_1479	Prok_ASV_182	Other	SPO	Other	Other	0	0.0755667506297229	0	0	0	0	0	0	0	0	0.0714285714285714	0.15	0.115384615384615	0	0.166666666666667	0.363636363636364	0.0714285714285714	1	0.666666666666667	0.666666666666667	0	0	0.333333333333333	0.666666666666667	0	0	0	0.125	1	0	2	3	4	2	1	Pro_Pro	Firmicutes	Alphaproteobacteria
Prok_ASV_1489	Prok_ASV_54	Other	Other	Other	MS	0	0.115869017632242	0.0526315789473684	0	0.380952380952381	0.365384615384615	0.0571428571428571	0.0588235294117647	0	0	0.214285714285714	0	0	0.5	0	0	0	0	0	0	0	0.666666666666667	0.111111111111111	0	0	1	0.428571428571429	0	1	4	2	1	0	2	2	Pro_Pro	Thaumarchaeota	Gammaproteobacteria
Prok_ASV_150	Prok_ASV_85	Other	NPO	Other	Other	0	0.103274559193955	0	0	0	0	0	0.0882352941176471	0	0	0.142857142857143	0.2	0	0	0	0	0.357142857142857	0	0.666666666666667	1	0.103448275862069	0.333333333333333	0.666666666666667	0.833333333333333	0	0	0	0.25	1	0	3	0	3	4	1	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_150	Prok_ASV_65	Other	Other	Other	Other	0	0.123425692695214	0	0	0	0	0	0	0	0	0.142857142857143	0.2	0	0	0	0	0.571428571428571	1	1	1	0.310344827586207	0.333333333333333	0.444444444444444	0.666666666666667	0.114285714285714	0	0	0.25	2	0	2	0	4	4	2	Pro_Pro	unBac	Alphaproteobacteria
Prok_ASV_150	Prok_ASV_55	Other	Other	Other	Other	0	0.148614609571788	0	0	0	0	0	0.117647058823529	0	0	0.142857142857143	0.2	0	0	0	0	0.714285714285714	1	0.666666666666667	1	0.344827586206897	0.333333333333333	0.666666666666667	0.833333333333333	0.114285714285714	0	0	0.25	2	0	3	0	4	4	2	Pro_Pro	Bacteroidetes	Alphaproteobacteria
Prok_ASV_150	Prok_ASV_6	Other	Other	Other	Other	0	0.146095717884131	0	0	0	0	0	0.117647058823529	0	0	0.142857142857143	0.2	0	0	0	0	0.785714285714286	1	1	1	0.344827586206897	0.333333333333333	0.666666666666667	0.916666666666667	0	0	0	0.25	2	0	3	0	4	4	1	Pro_Pro	Actinobacteria	Alphaproteobacteria
Prok_ASV_150	Prok_ASV_14	Other	Other	Other	Other	0	0.115869017632242	0	0	0	0	0	0	0	0	0.142857142857143	0.2	0	0	0	0	0.357142857142857	1	1	1	0.310344827586207	0.333333333333333	0.666666666666667	0.916666666666667	0	0	0	0.125	2	0	2	0	4	4	1	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_150	Prok_ASV_38	Other	Other	Other	Other	0	0.100755667506297	0	0	0	0	0	0	0	0	0.142857142857143	0.2	0	0	0	0	0.357142857142857	1	1	1	0.172413793103448	0.333333333333333	0.444444444444444	0.666666666666667	0.0857142857142857	0	0	0.125	2	0	2	0	4	4	2	Pro_Pro	Gammaproteobacteria	Alphaproteobacteria
Prok_ASV_1505	Prok_ASV_1118	LowFrequency	Prevalent	Other	Other	0	0.478589420654912	0.315789473684211	0.611111111111111	0.666666666666667	0.25	0	0.941176470588235	1	0.666666666666667	0.5	0	0.769230769230769	1	0.166666666666667	0.0909090909090909	1	1	0	0	0.827586206896552	0.666666666666667	0.111111111111111	0.0833333333333333	0.742857142857143	1	0.142857142857143	0	2	3	3	4	2	4	3	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_1505	Prok_ASV_86	LowFrequency	Prevalent	Other	Other	0	0.526448362720403	0.315789473684211	0.611111111111111	0.666666666666667	0.403846153846154	0	0.941176470588235	1	0.666666666666667	0.571428571428571	0.15	0.807692307692308	1	0.166666666666667	0.181818181818182	1	1	0	0	0.827586206896552	0.666666666666667	0.222222222222222	0.0833333333333333	0.771428571428571	1	0.571428571428571	0	3	3	4	4	2	4	3	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_151	Prok_ASV_3	Other	IO	Other	Other	0	0.193954659949622	0	0	0	0	0	0.117647058823529	0	0	0	0	0.230769230769231	0	0	0.636363636363636	0.642857142857143	0	0.666666666666667	1	0.310344827586207	0	0.222222222222222	0.5	0.6	0.333333333333333	0.285714285714286	0.625	1	0	1	2	3	3	4	Pro_Pro	Alphaproteobacteria	Bacteroidetes
Prok_ASV_151	Prok_ASV_40	Other	IO	Other	Other	0	0.183879093198992	0	0	0	0	0	0	0	0	0	0.1	0.192307692307692	0	0	0.545454545454545	0.642857142857143	0	0.666666666666667	1	0.275862068965517	0	0.222222222222222	0.5	0.657142857142857	0.333333333333333	0.285714285714286	0.5	1	0	1	2	3	3	4	Pro_Pro	Alphaproteobacteria	Bacteroidetes
Prok_ASV_154	Prok_ASV_33	MS	MS	Global	Other	0	0.282115869017632	0.0526315789473684	0	0.142857142857143	0.865384615384615	0.314285714285714	0	0	0	0.857142857142857	0.45	0	0	1	0.181818181818182	0	0	1	0.333333333333333	0	0	1	0.0833333333333333	0	0	1	0.25	1	4	2	2	2	2	2	Pro_Pro	Thaumarchaeota	Actinobacteria
Prok_ASV_157	Prok_ASV_46	Global	LowFrequency	Other	Other	0	0.554156171284635	0.947368421052632	0.888888888888889	0.714285714285714	0.153846153846154	0.0285714285714286	0.970588235294118	1	0.833333333333333	0.214285714285714	0.1	0.961538461538462	1	0	0.181818181818182	1	1	0	0.333333333333333	0.931034482758621	0.333333333333333	0	0.5	0.885714285714286	1	0	0	2	4	4	3	3	3	2	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_159	Prok_ASV_40	Other	Other	Other	Other	0	0.36272040302267	0.0526315789473684	0	0	0	0.0571428571428571	0.352941176470588	0	0.166666666666667	0.142857142857143	0.25	0.576923076923077	0	0.333333333333333	0.636363636363636	1	1	0.666666666666667	1	0.586206896551724	0.333333333333333	0.666666666666667	0.75	0.8	1	0.857142857142857	0.875	4	2	4	3	4	4	4	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_159	Prok_ASV_14	Other	Other	Other	Other	0	0.163727959697733	0	0	0	0	0	0	0	0	0.142857142857143	0.25	0	0	0	0.636363636363636	0.357142857142857	1	1	1	0.551724137931034	0.666666666666667	0.777777777777778	1	0	0	0	0.25	2	0	2	1	4	4	1	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_159	Prok_ASV_12	Other	Other	Other	Other	0	0.430730478589421	0	0	0	0	0.0571428571428571	0.264705882352941	0	0.166666666666667	0.214285714285714	0.45	0.692307692307692	0.75	1	1	1	1	1	1	0.689655172413793	0.666666666666667	0.888888888888889	1	0.8	1	1	1	5	1	4	4	4	4	4	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_159	Prok_ASV_19	Other	Other	Other	Other	0	0.465994962216625	0	0	0	0	0	0.382352941176471	0	0.166666666666667	0.214285714285714	0.5	0.923076923076923	1	1	1	1	1	1	1	0.827586206896552	0.666666666666667	0.888888888888889	1	0.8	1	1	1	5	0	4	4	4	4	4	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_159	Prok_ASV_5	Other	Other	Other	Other	0	0.496221662468514	0	0	0	0	0	0.5	0.25	0.166666666666667	0.285714285714286	0.65	0.923076923076923	1	1	1	0.928571428571429	1	1	1	0.931034482758621	0.666666666666667	0.888888888888889	1	0.828571428571429	1	1	1	5	0	4	4	4	4	4	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
Prok_ASV_159	Prok_ASV_6	Other	Other	Other	Other	0	0.365239294710327	0	0	0	0	0	0.382352941176471	0	0.166666666666667	0.285714285714286	0.6	0	0	0	0.545454545454545	0.928571428571429	1	1	1	0.931034482758621	0.666666666666667	0.888888888888889	1	0.685714285714286	0.666666666666667	0.857142857142857	1	4	0	4	1	4	4	4	Pro_Pro	Actinobacteria	Alphaproteobacteria
Prok_ASV_1592	Prok_ASV_1229	SAO	SAO	SAO	Other	0	0.0403022670025189	0	0	0	0	0	0	0	0	0	0	0.0769230769230769	0.25	0.333333333333333	0.636363636363636	0	0	0	0.333333333333333	0	0	0	0.166666666666667	0	0	0	0.125	1	0	0	4	1	1	1	Pro_Pro	Bacteroidetes	Alphaproteobacteria
Prok_ASV_1592	Prok_ASV_189	SAO	SAO	SAO	Other	0	0.0503778337531486	0	0	0	0	0	0	0	0	0	0.05	0.153846153846154	0.25	0.333333333333333	0.818181818181818	0	0	0	0.333333333333333	0	0	0	0.166666666666667	0	0	0	0	1	0	1	4	1	1	0	Pro_Pro	Bacteroidetes	Alphaproteobacteria
Prok_ASV_16	Prok_ASV_9	Other	Other	Other	Other	0	0.367758186397985	0	0	0.0476190476190476	0.0961538461538462	0.171428571428571	0.441176470588235	0	0	0.357142857142857	0.3	0.730769230769231	0.75	1	1	0.642857142857143	1	1	1	0.275862068965517	0.333333333333333	0.666666666666667	0.916666666666667	0.342857142857143	0.666666666666667	0.857142857142857	0.875	4	3	3	4	4	4	4	Pro_Pro	Gammaproteobacteria	Gammaproteobacteria
Prok_ASV_16	Prok_ASV_11	Other	Other	Other	Other	0	0.314861460957179	0	0	0	0	0.142857142857143	0.352941176470588	0	0	0.285714285714286	0.25	0.615384615384615	0.75	0.833333333333333	1	0.428571428571429	1	1	1	0.241379310344828	0.333333333333333	0.444444444444444	0.833333333333333	0.4	0.666666666666667	0.714285714285714	1	4	1	3	4	4	4	4	Pro_Pro	Gammaproteobacteria	Gammaproteobacteria
Prok_ASV_160	Prok_ASV_137	Other	Other	Other	Other	0	0.0957178841309824	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0.285714285714286	0	0	0.666666666666667	0.172413793103448	0.333333333333333	0.222222222222222	0.333333333333333	0.314285714285714	0.333333333333333	0.428571428571429	0.25	2	0	1	0	2	4	4	Pro_Pro	Alphaproteobacteria	Cyanobacteria
Prok_ASV_160	Prok_ASV_40	Other	Other	Other	Other	0	0.143576826196474	0	0	0	0	0	0.0882352941176471	0	0	0.142857142857143	0.2	0	0	0	0	0.357142857142857	0	0.333333333333333	1	0.241379310344828	0.333333333333333	0.222222222222222	0.333333333333333	0.542857142857143	0.333333333333333	0.428571428571429	0.25	2	0	3	0	3	4	4	Pro_Pro	Alphaproteobacteria	Cyanobacteria
Prok_ASV_161	Prok_ASV_21	Global	Global	Other	Other	0	0.607052896725441	0.894736842105263	0.944444444444444	1	0.326923076923077	0	0.941176470588235	1	1	0.214285714285714	0.25	0.923076923076923	1	0.166666666666667	0.181818181818182	1	1	0	0.333333333333333	0.827586206896552	1	0	0.583333333333333	0.971428571428571	1	0.142857142857143	0	2	3	4	4	3	3	3	Pro_Pro	Alphaproteobacteria	Alphaproteobacteria
